replication,failureMode,setting,true,estimate,bias,se,ciLow,ciHigh,covered
177,Post index partial leakage,no leakage lambda 0,0.6331633718092333,0.5376308227532383,-0.09553254905599506,0.10222053120355053,0.33727858159427926,0.7379830639121973,1
178,Post index partial leakage,no leakage lambda 0,0.6505637329061181,0.6495755788511548,-0.0009881540549633305,0.11004140722586547,0.4338944206884585,0.8652567370138511,1
179,Post index partial leakage,no leakage lambda 0,0.6304387232175835,0.5443631863068485,-0.086075536910735,0.10090479141681971,0.3465897951298819,0.7421365774838151,1
180,Post index partial leakage,no leakage lambda 0,0.6438973889598971,0.6697220440053611,0.02582465504546394,0.11152694690197057,0.4511292280774988,0.8883148599332233,1
181,Post index partial leakage,no leakage lambda 0,0.6277020120180322,0.5873347853217864,-0.04036722669624582,0.11654924744338002,0.35889826033276157,0.8157713103108113,1
182,Post index partial leakage,no leakage lambda 0,0.6346036876980311,0.5986471069581317,-0.03595658073989938,0.10585614907314703,0.39116905477476355,0.8061251591415,1
183,Post index partial leakage,no leakage lambda 0,0.617072730236524,0.8137570161087038,0.1966842858721798,0.10678516309729198,0.6044580964380115,1.023055935779396,1
184,Post index partial leakage,no leakage lambda 0,0.6582823634398961,0.6601489189177567,0.001866555477860632,0.11827599916273772,0.4283279605587908,0.8919698772767226,1
185,Post index partial leakage,no leakage lambda 0,0.6615586515262042,0.6300415565134304,-0.03151709501277378,0.10518759393631842,0.4238738723982463,0.8362092406286146,1
186,Post index partial leakage,no leakage lambda 0,0.6296548718674729,0.44504178450927273,-0.1846130873582002,0.10636481116372487,0.23656675462837198,0.6535168143901735,1
187,Post index partial leakage,no leakage lambda 0,0.6573954877980096,0.5167435749610205,-0.14065191283698908,0.110210839780943,0.3007303289903722,0.7327568209316688,1
188,Post index partial leakage,no leakage lambda 0,0.6376938844825043,0.5800626713782953,-0.057631213104209045,0.12900562775990584,0.32721164096887984,0.8329137017877106,1
189,Post index partial leakage,no leakage lambda 0,0.6316081216806526,0.6537079488384986,0.022099827157845975,0.1099797240315878,0.43814768973658647,0.8692682079404107,1
190,Post index partial leakage,no leakage lambda 0,0.6470607107259744,0.6662498035569592,0.0191890928309848,0.1366628468339893,0.39839062376234013,0.9341089833515782,1
191,Post index partial leakage,no leakage lambda 0,0.6418367992200744,0.7752160404397815,0.13337924121970712,0.10178014223313464,0.5757269616628377,0.9747051192167254,1
192,Post index partial leakage,no leakage lambda 0,0.6536297904932684,0.7978060261033195,0.1441762356100511,0.11041862880433645,0.5813855136468201,1.014226538559819,1
193,Post index partial leakage,no leakage lambda 0,0.6590951520614067,0.6925530151993418,0.033457863137935084,0.10386595451973622,0.48897574434065877,0.8961302860580247,1
194,Post index partial leakage,no leakage lambda 0,0.6557495925275761,0.8802286408351276,0.2244790483075515,0.10753404980105949,0.6694619032250511,1.0909953784452042,0
195,Post index partial leakage,no leakage lambda 0,0.6551919470771426,0.5819254386148272,-0.07326650846231542,0.10103900358137027,0.3838889915953414,0.7799618856343129,1
196,Post index partial leakage,no leakage lambda 0,0.6342994529053518,0.49489468451987806,-0.13940476838547378,0.09705507278841358,0.3046667418545874,0.6851226271851687,1
197,Post index partial leakage,no leakage lambda 0,0.6512657836926954,0.635947777977688,-0.01531800571500741,0.11816791102549302,0.40433867236772164,0.8675568835876544,1
198,Post index partial leakage,no leakage lambda 0,0.6530368026480564,0.5895605769702357,-0.06347622567782074,0.11422060241323648,0.36568819624029214,0.8134329577001792,1
199,Post index partial leakage,no leakage lambda 0,0.6628290665825948,0.7572933903640778,0.09446432378148306,0.10852702102813623,0.5445804291489308,0.9700063515792249,1
200,Post index partial leakage,no leakage lambda 0,0.6427334059992265,0.7491439138740554,0.10641050787482897,0.11982957378762142,0.5142779492503174,0.9840098784977934,1
1,Post index partial leakage,partial leakage lambda 0.25,0.6726289069553797,0.3541023872461042,-0.3185265197092755,0.1006605851403829,0.15680764037095374,0.5513971341212547,0
2,Post index partial leakage,partial leakage lambda 0.25,0.6260582507428356,0.4238509747385969,-0.2022072760042387,0.11062162092718433,0.2070325977213156,0.6406693517558781,1
3,Post index partial leakage,partial leakage lambda 0.25,0.6444631074290483,0.3070302816583608,-0.3374328257706875,0.09468401349411636,0.12144961520989278,0.49261094810682887,0
4,Post index partial leakage,partial leakage lambda 0.25,0.6430466923336913,0.2649011526209985,-0.37814553971269277,0.09317175286099265,0.0822845170134529,0.4475177882285441,0
5,Post index partial leakage,partial leakage lambda 0.25,0.6348012933539612,0.4060721449158546,-0.2287291484381066,0.1009891649460835,0.20813338162153094,0.6040109082101782,0
6,Post index partial leakage,partial leakage lambda 0.25,0.6627140373359847,0.3515439833015089,-0.3111700540344758,0.09913342576135827,0.1572424688092467,0.545845497793771,0
7,Post index partial leakage,partial leakage lambda 0.25,0.6528838393552311,0.2125346637993943,-0.44034917555583675,0.09300128575220928,0.03025214372506413,0.3948171838737245,0
8,Post index partial leakage,partial leakage lambda 0.25,0.6247479810606862,0.47681449984117985,-0.14793348121950634,0.09871478355767493,0.28333352406813694,0.6702954756142228,1
9,Post index partial leakage,partial leakage lambda 0.25,0.6738476281593065,0.3540857017889359,-0.31976192637037065,0.09348011669984886,0.17086467305723213,0.5373067305206396,0
10,Post index partial leakage,partial leakage lambda 0.25,0.6613144492331602,0.5607415723957122,-0.10057287683744798,0.09404781156113805,0.37640786173588164,0.7450752830555427,1
11,Post index partial leakage,partial leakage lambda 0.25,0.6547038206757799,0.23785832956286712,-0.4168454911129128,0.0895031162146262,0.06243222178219979,0.4132844373435345,0
12,Post index partial leakage,partial leakage lambda 0.25,0.6473950749173226,0.4637465599096739,-0.18364851500764873,0.09248319692664513,0.28247949393344945,0.6450136258858983,0
13,Post index partial leakage,partial leakage lambda 0.25,0.6381595172083145,0.3623172383546199,-0.27584227885369467,0.09117806257091288,0.18360823571563065,0.5410262409936091,0
14,Post index partial leakage,partial leakage lambda 0.25,0.6523760508512724,0.365167806377738,-0.2872082444735344,0.0958839212971653,0.177235320635294,0.553100292120182,0
15,Post index partial leakage,partial leakage lambda 0.25,0.6409683882514168,0.42241162101108115,-0.21855676724033563,0.09679608327125654,0.23269129779941836,0.612131944222744,0
16,Post index partial leakage,partial leakage lambda 0.25,0.6592504174664258,0.2948675460700893,-0.36438287139633646,0.10594191098231455,0.0872214005447528,0.5025136915954258,0
17,Post index partial leakage,partial leakage lambda 0.25,0.6477683252375145,0.3379081622584943,-0.3098601629790202,0.09549712622148253,0.15073379486438854,0.5250825296526,0
18,Post index partial leakage,partial leakage lambda 0.25,0.6362729330495938,0.24255476398912285,-0.3937181690604709,0.0940608778165209,0.05819544346874189,0.4269140845095038,0
19,Post index partial leakage,partial leakage lambda 0.25,0.6518094463897726,0.37602885409054226,-0.2757805922992303,0.10188041095471287,0.17634324861930503,0.5757144595617795,0
20,Post index partial leakage,partial leakage lambda 0.25,0.6539391548560604,0.4572177128128669,-0.19672144204319347,0.09966092937264376,0.26188229124248513,0.6525531343832487,0
21,Post index partial leakage,partial leakage lambda 0.25,0.6459373458533243,0.29884875701526975,-0.34708858883805455,0.0931510638402127,0.11627267188845286,0.48142484214208664,0
22,Post index partial leakage,partial leakage lambda 0.25,0.6410406316555336,0.2938565232482624,-0.3471841084072712,0.09470069373553316,0.10824316352661739,0.4794698829699074,0
23,Post index partial leakage,partial leakage lambda 0.25,0.6516519178623371,0.29031633207793595,-0.36133558578440117,0.08319236995275783,0.1272592869705306,0.4533733771853413,0
24,Post index partial leakage,partial leakage lambda 0.25,0.6367113838541502,0.43240646148787415,-0.204304922366276,0.10624210920112992,0.22417192745365952,0.6406409955220888,1
25,Post index partial leakage,partial leakage lambda 0.25,0.631235920022475,0.41044053567158795,-0.22079538435088703,0.10227819454873466,0.20997527435606803,0.6109057969871079,0
26,Post index partial leakage,partial leakage lambda 0.25,0.6460595410147687,0.3898874681112485,-0.2561720729035202,0.10667827921653894,0.1807980408468322,0.5989768953756649,0
27,Post index partial leakage,partial leakage lambda 0.25,0.6447179793625099,0.2806929670231622,-0.36402501233934764,0.0861386528054931,0.11186120752439574,0.44952472652192865,0
28,Post index partial leakage,partial leakage lambda 0.25,0.6281464735209552,0.35600414318682905,-0.27214233033412616,0.09465159538118503,0.17048701623970638,0.5415212701339517,0
29,Post index partial leakage,partial leakage lambda 0.25,0.6634787211765493,0.2012212493131034,-0.4622574718634459,0.10245612379228014,0.0004072466802343133,0.40203525194597245,0
30,Post index partial leakage,partial leakage lambda 0.25,0.6298086959063566,0.4502825718114287,-0.17952612409492785,0.09475611458767362,0.2645605872195884,0.636004556403269,1
31,Post index partial leakage,partial leakage lambda 0.25,0.6499153413712555,0.24424172601551009,-0.4056736153557454,0.09524967491730627,0.0575523631775898,0.43093108885343034,0
32,Post index partial leakage,partial leakage lambda 0.25,0.6530200907103985,0.4336250659844425,-0.21939502472595596,0.09905074774412417,0.23948560040595912,0.6277645315629259,0
33,Post index partial leakage,partial leakage lambda 0.25,0.627360924150151,0.3211966798750347,-0.3061642442751163,0.09678650732252443,0.1314951255228868,0.5108982342271826,0
34,Post index partial leakage,partial leakage lambda 0.25,0.6447465625968749,0.3686551498304997,-0.2760914127663752,0.09503769038070649,0.18238127668431497,0.5549290229766843,0
35,Post index partial leakage,partial leakage lambda 0.25,0.6706216375637707,0.057796838427454165,-0.6128247991363165,0.09973117933753115,-0.13767627307410688,0.2532699499290152,0
36,Post index partial leakage,partial leakage lambda 0.25,0.6378698506380202,0.36912875350447927,-0.2687410971335409,0.08981738762717847,0.19308667375520946,0.545170833253749,0
37,Post index partial leakage,partial leakage lambda 0.25,0.6335793527104523,0.4702298942190081,-0.16334945849144417,0.09953223129920556,0.2751467208725652,0.665313067565451,1
38,Post index partial leakage,partial leakage lambda 0.25,0.6484121028026401,0.3708620362187565,-0.27755006658388354,0.09620706394552726,0.1822961908855231,0.55942788155199,0
39,Post index partial leakage,partial leakage lambda 0.25,0.6634336742193966,0.30456466231586815,-0.35886901190352843,0.09875278723146469,0.11100919934219736,0.498120125289539,0
40,Post index partial leakage,partial leakage lambda 0.25,0.6618776355124579,0.24041924538153017,-0.4214583901309278,0.11109771320062982,0.022667727508295737,0.4581707632547646,0
41,Post index partial leakage,partial leakage lambda 0.25,0.6311431010575401,0.40330942316796786,-0.22783367788957226,0.10365653395320157,0.2001426166196928,0.6064762297162429,0
42,Post index partial leakage,partial leakage lambda 0.25,0.6632571808430379,0.4480688508159675,-0.21518833002707038,0.10289695959930238,0.2463908100013348,0.6497468916306002,0
43,Post index partial leakage,partial leakage lambda 0.25,0.6438590864484883,0.17545397994315215,-0.4684051065053362,0.09679654905341369,-0.01426725620153868,0.365175216087843,0
44,Post index partial leakage,partial leakage lambda 0.25,0.6307548801633533,0.29771573971189663,-0.3330391404514567,0.10126298421567671,0.09924029064917028,0.496191188774623,0
45,Post index partial leakage,partial leakage lambda 0.25,0.6051683558032862,0.5088931307452852,-0.09627522505800101,0.09467704272233006,0.3233261270095183,0.6944601344810521,1
46,Post index partial leakage,partial leakage lambda 0.25,0.6431022581982558,0.42048574218350826,-0.22261651601474758,0.09120426779298614,0.24172537730925542,0.599246107057761,0
47,Post index partial leakage,partial leakage lambda 0.25,0.644934136086909,0.26745013561868247,-0.3774840004682265,0.10634711719952927,0.05900978590760511,0.47589048532975986,0
48,Post index partial leakage,partial leakage lambda 0.25,0.6418264814695358,0.3672749134204055,-0.2745515680491303,0.08429270605376332,0.2020612095550294,0.5324886172857817,0
49,Post index partial leakage,partial leakage lambda 0.25,0.615545151750641,0.37011569774969827,-0.24542945400094268,0.09382100087071982,0.18622653604308742,0.5540048594563092,0
50,Post index partial leakage,partial leakage lambda 0.25,0.6462076818064083,0.23482504366494492,-0.41138263814146336,0.0950128292329074,0.048599898368446415,0.4210501889614434,0
51,Post index partial leakage,partial leakage lambda 0.25,0.6522513502722851,0.4347530403150134,-0.2174983099572717,0.09426211402450747,0.24999929682697875,0.619506783803048,0
52,Post index partial leakage,partial leakage lambda 0.25,0.6470610673542323,0.3164017162537935,-0.3306593511004388,0.09814612062626003,0.12403531982632382,0.5087681126812631,0
53,Post index partial leakage,partial leakage lambda 0.25,0.6310744101219525,0.32260937714363797,-0.30846503297831457,0.0886241243347322,0.14890609344756287,0.49631266083971304,0
54,Post index partial leakage,partial leakage lambda 0.25,0.638537612729635,0.20950367811418863,-0.4290339346154464,0.09788316765082651,0.01765266951856867,0.40135468670980856,0
55,Post index partial leakage,partial leakage lambda 0.25,0.615729592291299,0.25284053126501416,-0.3628890610262848,0.09289097872228033,0.07077421296934472,0.4349068495606836,0
56,Post index partial leakage,partial leakage lambda 0.25,0.6561665503897617,0.2933852651746071,-0.36278128521515457,0.10445935388480854,0.08864493156038239,0.49812559878883184,0
57,Post index partial leakage,partial leakage lambda 0.25,0.6569619519737843,0.5053068639649315,-0.15165508800885275,0.09817665008256644,0.3128806298031013,0.6977330981267618,1
58,Post index partial leakage,partial leakage lambda 0.25,0.6436682369312212,0.3531054284055986,-0.2905628085256226,0.10326826477363094,0.15069962944928197,0.5555112273619153,0
59,Post index partial leakage,partial leakage lambda 0.25,0.648844169467632,0.2328611480349811,-0.4159830214326509,0.09696388259760375,0.04281193814367776,0.4229103579262844,0
60,Post index partial leakage,partial leakage lambda 0.25,0.665695352094549,0.4353151113240186,-0.23038024077053038,0.09789428566260205,0.2434423114253186,0.6271879112227187,0
61,Post index partial leakage,partial leakage lambda 0.25,0.6379247074867774,0.36979540171363456,-0.26812930577314287,0.10467554975900409,0.16463132418598656,0.5749594792412825,0
62,Post index partial leakage,partial leakage lambda 0.25,0.6389736076870739,0.2815002959079545,-0.3574733117791194,0.09149478945364119,0.10217050857881776,0.46083008323709124,0
63,Post index partial leakage,partial leakage lambda 0.25,0.6385282037912908,0.2527449517470395,-0.38578325204425135,0.08564894862820074,0.08487301243576603,0.4206168910583129,0
64,Post index partial leakage,partial leakage lambda 0.25,0.6485511064005653,0.2687321605816095,-0.37981894581895587,0.10088774630595519,0.07099217782193731,0.4664721433412816,0
65,Post index partial leakage,partial leakage lambda 0.25,0.6306822003389189,0.2307226821993797,-0.39995951813953917,0.1002337270372319,0.03426457720640516,0.4271807871923542,0
66,Post index partial leakage,partial leakage lambda 0.25,0.6426591572254767,0.31581566753673984,-0.3268434896887369,0.09459481703541857,0.13040982614731944,0.5012215089261602,0
67,Post index partial leakage,partial leakage lambda 0.25,0.6116128537791348,0.23828323286440928,-0.3733296209147255,0.10038605397080684,0.041526567081627885,0.43503989864719067,0
68,Post index partial leakage,partial leakage lambda 0.25,0.6481359153034849,0.35670172910976883,-0.2914341861937161,0.10368788261226708,0.15347347918972534,0.5599299790298123,0
69,Post index partial leakage,partial leakage lambda 0.25,0.6388596927335733,0.1531035248395945,-0.48575616789397885,0.10554600522769048,-0.05376664540667883,0.35997369508586785,0
70,Post index partial leakage,partial leakage lambda 0.25,0.6298033085663676,0.2434752129199955,-0.38632809564637205,0.09158021730249516,0.063977987007105,0.422972438832886,0
71,Post index partial leakage,partial leakage lambda 0.25,0.6488909175872727,0.37256980929881833,-0.27632110828845435,0.09676391933666723,0.1829125273989506,0.5622270911986861,0
72,Post index partial leakage,partial leakage lambda 0.25,0.644116915904682,0.5189161853150064,-0.12520073058967562,0.09038134886012433,0.3417687415491627,0.6960636290808501,1
73,Post index partial leakage,partial leakage lambda 0.25,0.6382184267015969,0.30228848475582215,-0.33592994194577475,0.10369138158933143,0.09905337684073257,0.5055235926709117,0
74,Post index partial leakage,partial leakage lambda 0.25,0.6432569128477633,0.2647773384431461,-0.3784795744046172,0.09030776412647948,0.08777412075524632,0.4417805561310459,0
75,Post index partial leakage,partial leakage lambda 0.25,0.6311528608132262,0.28349345033014367,-0.3476594104830825,0.09839857472956294,0.0906322438602003,0.47635465680008704,0
76,Post index partial leakage,partial leakage lambda 0.25,0.662537117825742,0.2134532822543214,-0.4490838355714206,0.09528806061837576,0.026688683442304906,0.4002178810663379,0
77,Post index partial leakage,partial leakage lambda 0.25,0.6145206543835787,0.38158703451166504,-0.2329336198719137,0.10839915645862055,0.16912468785276874,0.5940493811705614,0
78,Post index partial leakage,partial leakage lambda 0.25,0.6431959902245068,0.3776944767020215,-0.2655015135224853,0.10038989240158147,0.18093028759492183,0.5744586658091212,0
79,Post index partial leakage,partial leakage lambda 0.25,0.6412954274407603,0.33062762207033836,-0.31066780537042193,0.09903111487586574,0.1365266369136415,0.5247286072270352,0
80,Post index partial leakage,partial leakage lambda 0.25,0.6304518593910464,0.31722617034522765,-0.31322568904581877,0.10363734674092744,0.1140969707330099,0.5203553699574455,0
81,Post index partial leakage,partial leakage lambda 0.25,0.6451237052947607,0.3233591641314108,-0.3217645411633499,0.10274165806102549,0.12198551433180085,0.5247328139310208,0
82,Post index partial leakage,partial leakage lambda 0.25,0.6370075289623212,0.40586540246484454,-0.23114212649747662,0.10009654353321368,0.20967617713974573,0.6020546277899433,0
83,Post index partial leakage,partial leakage lambda 0.25,0.6555586455361797,0.33077750595990885,-0.32478113957627086,0.0863987174453099,0.16143601976710145,0.5001189921527163,0
84,Post index partial leakage,partial leakage lambda 0.25,0.6728400992662721,0.44690477651984045,-0.22593532274643163,0.10028335352822829,0.250349403604513,0.6434601494351679,0
85,Post index partial leakage,partial leakage lambda 0.25,0.6281577553827109,0.33611357018494825,-0.29204418519776265,0.10638488778777055,0.12759919012091797,0.5446279502489786,0
86,Post index partial leakage,partial leakage lambda 0.25,0.6456484363860208,0.35094755961567453,-0.29470087677034623,0.10839058249712294,0.13850201792131359,0.5633931013100355,0
87,Post index partial leakage,partial leakage lambda 0.25,0.6524640280150479,0.35949745810643263,-0.29296656990861525,0.10905254717927652,0.14575446563505065,0.5732404505778146,0
88,Post index partial leakage,partial leakage lambda 0.25,0.6275279090427774,0.3318908256994323,-0.29563708334334515,0.10231453825615368,0.1313543307173711,0.5324273206814935,0
89,Post index partial leakage,partial leakage lambda 0.25,0.644345337262032,0.15883187079058392,-0.4855134664714481,0.08730056411572595,-0.01227723487623894,0.3299409764574068,0
90,Post index partial leakage,partial leakage lambda 0.25,0.6530213409569272,0.3768499989316906,-0.27617134202523663,0.09704379903960764,0.1866441528140596,0.5670558450493215,0
91,Post index partial leakage,partial leakage lambda 0.25,0.6472880884389571,0.2991073631641093,-0.34818072527484784,0.09920259949342895,0.10467026815698854,0.49354445817123005,0
92,Post index partial leakage,partial leakage lambda 0.25,0.6390712285384892,0.3626467557539481,-0.2764244727845411,0.09496700351386027,0.176511428866782,0.5487820826411143,0
93,Post index partial leakage,partial leakage lambda 0.25,0.653552706326105,0.41005314207423516,-0.2434995642518698,0.09990737113242708,0.2142346946546781,0.6058715894937923,0
94,Post index partial leakage,partial leakage lambda 0.25,0.6290045815321063,0.38530328680247733,-0.24370129472962893,0.08911206751459627,0.21064363447386864,0.5599629391310861,0
95,Post index partial leakage,partial leakage lambda 0.25,0.6393035032702086,0.17970369162424785,-0.45959981164596075,0.10823825615845084,-0.0324432904463158,0.3918506736948115,0
96,Post index partial leakage,partial leakage lambda 0.25,0.6405205791936679,0.3362184398993106,-0.3043021392943573,0.09970791049093555,0.14079093533707693,0.5316459444615442,0
97,Post index partial leakage,partial leakage lambda 0.25,0.6308724526113363,0.46844230090582584,-0.16243015170551045,0.09338548243785659,0.28540675532762694,0.6514778464840247,1
98,Post index partial leakage,partial leakage lambda 0.25,0.6219137102961333,0.1605845263157317,-0.46132918398040157,0.09001824104554804,-0.01585122613354245,0.33702027876500584,0
99,Post index partial leakage,partial leakage lambda 0.25,0.6281580053561484,0.28340968555648577,-0.34474831979966264,0.09184716209032491,0.10338924785944895,0.4634301232535226,0
100,Post index partial leakage,partial leakage lambda 0.25,0.6235845130567983,0.4328814054500847,-0.1907031076067136,0.09709190518605572,0.24258127128541548,0.6231815396147539,0
101,Post index partial leakage,partial leakage lambda 0.25,0.6634969006274012,0.34003283962606834,-0.32346406100133285,0.09305792998899169,0.15763929684764463,0.522426382404492,0
102,Post index partial leakage,partial leakage lambda 0.25,0.6329286873257529,0.3412833673569176,-0.2916453199688353,0.09256889718166723,0.15984832888084982,0.5227184058329855,0
103,Post index partial leakage,partial leakage lambda 0.25,0.6434497814388149,0.4515545151951382,-0.19189526624367675,0.0919059703659719,0.27141881327783324,0.6316902171124431,0
104,Post index partial leakage,partial leakage lambda 0.25,0.6553878378829721,0.3155586913732466,-0.33982914650972545,0.11408367943068752,0.09195467968909907,0.5391627030573941,0
105,Post index partial leakage,partial leakage lambda 0.25,0.634857992132543,0.27747723613386227,-0.35738075599868074,0.09229128790972493,0.09658631183080141,0.45836816043692313,0
106,Post index partial leakage,partial leakage lambda 0.25,0.636373576754963,0.22246643695186277,-0.41390713980310023,0.0911366085862365,0.04383868412283923,0.4010941897808863,0
107,Post index partial leakage,partial leakage lambda 0.25,0.6440653091865831,0.3708441236033593,-0.27322118558322384,0.10615927937263712,0.1627719360329905,0.5789163111737281,0
108,Post index partial leakage,partial leakage lambda 0.25,0.656163900324373,0.3207632533951689,-0.33540064692920407,0.11278701145602388,0.09970071094136213,0.5418257958489757,0
109,Post index partial leakage,partial leakage lambda 0.25,0.6283091676239392,0.1861551212929053,-0.4421540463310339,0.10831900111601729,-0.026150120894488593,0.3984603634802992,0
110,Post index partial leakage,partial leakage lambda 0.25,0.6418421670085112,0.3169120187935059,-0.32493014821500527,0.09741070530914298,0.12598703638758565,0.5078370011994261,0
111,Post index partial leakage,partial leakage lambda 0.25,0.6315446866007449,0.29643394096960973,-0.3351107456311352,0.09728003556343696,0.10576507126527329,0.4871028106739462,0
112,Post index partial leakage,partial leakage lambda 0.25,0.6573079041611276,0.2011756873160439,-0.4561322168450837,0.09334388503071094,0.01822167265585048,0.3841297019762373,0
113,Post index partial leakage,partial leakage lambda 0.25,0.634002575048501,0.3452486865988429,-0.2887538884496581,0.09461406208490959,0.1598051249124201,0.5306922482852656,0
114,Post index partial leakage,partial leakage lambda 0.25,0.6493247942431568,0.5063570475877965,-0.14296774665536027,0.09819882088091196,0.3138873586612091,0.698826736514384,1
115,Post index partial leakage,partial leakage lambda 0.25,0.6528278268538726,0.19078542278142568,-0.46204240407244695,0.09524926481944923,0.004096863735305184,0.3774739818275462,0
116,Post index partial leakage,partial leakage lambda 0.25,0.6407004722294163,0.5026167901272017,-0.13808368210221456,0.10449298658718094,0.2978105364163271,0.7074230438380764,1
117,Post index partial leakage,partial leakage lambda 0.25,0.6347292846346231,0.1463317751853719,-0.4883975094492512,0.09417029558785034,-0.03824200416681475,0.33090555453755854,0
118,Post index partial leakage,partial leakage lambda 0.25,0.6392526986292746,0.15918046874645675,-0.48007222988281784,0.09952224459758105,-0.035883130664802115,0.3542440681577156,0
119,Post index partial leakage,partial leakage lambda 0.25,0.6374499607709299,0.30593943510497285,-0.331510525665957,0.0941197575274889,0.1214647103510946,0.49041415985885106,0
120,Post index partial leakage,partial leakage lambda 0.25,0.6413354957931823,0.43694566242174226,-0.20438983337144,0.10142203311280537,0.23815847752064373,0.6357328473228407,0
121,Post index partial leakage,partial leakage lambda 0.25,0.6359719408933319,0.4473632112855214,-0.18860872960781044,0.09213748558116315,0.2667737395464417,0.6279526830246012,0
122,Post index partial leakage,partial leakage lambda 0.25,0.6415341580066406,0.4554723267542798,-0.1860618312523608,0.09504676049321059,0.269180676187587,0.6417639773209726,1
123,Post index partial leakage,partial leakage lambda 0.25,0.6269382442857587,0.3309626870562794,-0.2959755572294793,0.09960764235239045,0.13573170804559412,0.5261936660669647,0
124,Post index partial leakage,partial leakage lambda 0.25,0.6401224129390412,0.19635617577204187,-0.44376623716699926,0.11386822731388893,-0.02682554976318044,0.4195379013072642,0
125,Post index partial leakage,partial leakage lambda 0.25,0.6683590081256267,0.2874216745270054,-0.38093733359862125,0.10077422809268276,0.0899041874653472,0.48493916158866357,0
126,Post index partial leakage,partial leakage lambda 0.25,0.622946383482817,0.2846723034542241,-0.3382740800285928,0.09215909418841181,0.10404047884493697,0.4653041280635113,0
127,Post index partial leakage,partial leakage lambda 0.25,0.6471387911593023,0.42646463702583276,-0.22067415413346952,0.09210146341717003,0.2459457687281795,0.606983505323486,0
128,Post index partial leakage,partial leakage lambda 0.25,0.6471862601488839,0.4485523969567367,-0.1986338631921472,0.09995498284061193,0.2526406305891373,0.6444641633243361,0
129,Post index partial leakage,partial leakage lambda 0.25,0.6246866029859286,0.38627197739684216,-0.23841462558908644,0.1036078587677314,0.1832005742120886,0.5893433805815957,0
130,Post index partial leakage,partial leakage lambda 0.25,0.6372146481482245,0.12429933926371836,-0.5129153088845061,0.09700414776494273,-0.0658287903555694,0.3144274688830061,0
131,Post index partial leakage,partial leakage lambda 0.25,0.6622856539283325,0.43739649881913295,-0.22488915510919955,0.10817621265474,0.22537112201584253,0.6494218756224234,0
132,Post index partial leakage,partial leakage lambda 0.25,0.6453357970727946,0.40582879881864087,-0.23950699825415378,0.08532467224609569,0.23859244121629333,0.5730651564209884,0
133,Post index partial leakage,partial leakage lambda 0.25,0.6593381828260483,0.28193403621444735,-0.37740414661160093,0.10595849051457645,0.0742553948058775,0.4896126776230172,0
134,Post index partial leakage,partial leakage lambda 0.25,0.6472866328332728,0.3039530064016087,-0.3433336264316641,0.09732320747535786,0.11319951974990733,0.4947064930533101,0
135,Post index partial leakage,partial leakage lambda 0.25,0.6334368119330255,0.5532844097061882,-0.08015240222683728,0.09086908042947558,0.37518101206441606,0.7313878073479603,1
136,Post index partial leakage,partial leakage lambda 0.25,0.6441351970787947,0.351385222908782,-0.29274997417001275,0.10807802661169845,0.13955229074985304,0.5632181550677109,0
137,Post index partial leakage,partial leakage lambda 0.25,0.6447663183853235,0.2081618783907861,-0.4366044399945374,0.0995707045529515,0.013003297467001157,0.40332045931457106,0
138,Post index partial leakage,partial leakage lambda 0.25,0.6616909307057148,0.3921656257924391,-0.26952530491327575,0.10048882508068141,0.19520752863430352,0.5891237229505746,0
139,Post index partial leakage,partial leakage lambda 0.25,0.646900941184699,0.3016700872099949,-0.3452308539747041,0.10132558617189501,0.10307193831308067,0.5002682361069091,0
140,Post index partial leakage,partial leakage lambda 0.25,0.6300481556305001,0.4096187099579146,-0.2204294456725855,0.08689396171706115,0.23930654499247475,0.5799308749233545,0
141,Post index partial leakage,partial leakage lambda 0.25,0.6264215542103447,0.26934230174337404,-0.3570792524669707,0.10596754549014868,0.06164591258268262,0.4770386909040655,0
142,Post index partial leakage,partial leakage lambda 0.25,0.6425610126241363,0.48542309714126114,-0.1571379154828752,0.09561046653561865,0.29802658273144855,0.6728196115510737,1
143,Post index partial leakage,partial leakage lambda 0.25,0.6613399015606554,0.2917184562172196,-0.3696214453434358,0.09079244864950521,0.11376525686418937,0.4696716555702498,0
144,Post index partial leakage,partial leakage lambda 0.25,0.6485396592233964,0.36094367569766184,-0.28759598352573457,0.08548898382373157,0.19338526740314796,0.5285020839921757,0
145,Post index partial leakage,partial leakage lambda 0.25,0.6314480186827383,0.49242988751765665,-0.1390181311650816,0.10340009992536744,0.28976569166393645,0.6950940833713768,1
146,Post index partial leakage,partial leakage lambda 0.25,0.6460746566730169,0.38259656861724617,-0.2634780880557707,0.10752897111259598,0.17183978523655807,0.5933533519979343,0
147,Post index partial leakage,partial leakage lambda 0.25,0.6385897050080876,0.3839385715245815,-0.25465113348350615,0.09339559939334136,0.20088319671363244,0.5669939463355306,0
148,Post index partial leakage,partial leakage lambda 0.25,0.6654906319443368,0.3479038761369917,-0.3175867558073451,0.1102182197028212,0.13187616551946216,0.5639315867545213,0
149,Post index partial leakage,partial leakage lambda 0.25,0.6453518121697929,0.21902216810135294,-0.42632964406843993,0.1006474571216254,0.021753152142967164,0.41629118405973875,0
